OBJECTID,Rijksmonumentnummer,Gchw_nr,Gemeente,Plaats,Straat,Huisnummer,Toevoeging,Postcode,PHT,Opmerking,Type_object,Functie,Status,Waardering,Datum_pl,Bouwjaar_v,Bouwjaar_t,Datum_inv,Hoofd_object,Aanvullende_informatie,X_Coordinaat,Y_Coordinaat,URL_biotoop,Biotoop,Molens_hoofdstypen
"9543",0,15053,Harderwijk,Harderwijk,Stationslaan,"18", ,3842LA,3842LA18, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1918","1920", , , ,170974,483478,,Biotoop,
"9544",0,15059,Harderwijk,Harderwijk,Stationslaan,"25", ,3844GA,3844GA25, ,officierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,170898,483557,,Biotoop,
"9545",0,15061,Harderwijk,Harderwijk,Stationslaan,"34", ,3841DB,3841DB34, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1925","1935", , , ,170870,483786,,Biotoop,
"9546",0,15064,Harderwijk,Harderwijk,Stationslaan,"93", ,3844GB,3844GB93, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,170798,483834,,Biotoop,
"9547",0,15070,Harderwijk,Harderwijk,Stationslaan,"105", ,3844GC,3844GC105, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,170780,483881,,Biotoop,
"9548",0,15077,Harderwijk,Harderwijk,Stationslaan,"122", ,3841DC,3841DC122, ,school,maatschappelijke functie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,170754,484126,,Biotoop,
"9549",0,15084,Harderwijk,Harderwijk,Vijhestraat,"3", ,3841CW,3841CW3, ,boekdrukkerij,nijverheids- en industriele functie,gemeentelijk monument,middenkwaliteit, ,"1905","1915", , , ,170534,484670,,Biotoop,
"9550",0,15121,Elburg,Elburg,Zuiderzeestraatweg Oost,"43", ,8081LA,8081LA43, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1910", , , , ,186630,495075,,Biotoop,
"9551",0,15127,Elburg,Doornspijk,Zuiderzeestraatweg West,"127", ,8085AD,8085AD127, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1925","1935", , , ,183712,491351,,Biotoop,
"9552",0,15137,Elburg,Doornspijk,Zuiderzeestraatweg West,"87", ,8085AC,8085AC87, , ,onbekende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,184099,491983,,Biotoop,
"9553",0,15146,Harderwijk,Harderwijk,Wilhelminalaan,"41", ,3842KB,3842KB41, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171191,483521,,Biotoop,
"9554",0,15151,Harderwijk,Harderwijk,Wilhelminalaan,"50", ,3842KD,3842KD50, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171169,483477,,Biotoop,
"9555",0,15160,Harderwijk,Harderwijk,Wilhelminalaan,"62", ,3842KD,3842KD62, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171212,483501,,Biotoop,
"9556",0,15162,Harderwijk,Harderwijk,Wilhelminalaan,"66", ,3842KD,3842KD66, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171224,483507,,Biotoop,
"9557",0,15165,Harderwijk,Harderwijk,Wilhelminalaan,"72", ,3842KD,3842KD72, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171247,483518,,Biotoop,
"9559",0,15168,Harderwijk,Hierden,Boonenweg,"1", ,3849MV,3849MV1, ,langsdeelboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1930","1940", , , ,173014,484725,,Biotoop,
"12363",0,14566,Elburg,Elburg,Bloemstraat,"18", ,8081CW,8081CW18, ,kerk,religieuze functie,gemeentelijk monument,middenkwaliteit, ,"1855","1865", , , ,185409,495593,,Biotoop,
"12364",0,14570,Elburg,Elburg,Bloemstraat,"36", ,8081CW,8081CW36, ,winkelwoonhuis,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, ,"1905","1915", , , ,185344,495640,,Biotoop,
"12365",0,14573,Elburg,"Harde, 't",Brandweg,"9", ,8084PA,8084PA9, ,landhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1895","1905", , , ,188153,491750,,Biotoop,
"12366",0,14579,Elburg,Doornspijk,"Frieswijkweg, Burgemeest","22", ,8085RC,8085RC22, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1836", , , , ,185660,490870,,Biotoop,
"12367",0,14593,Elburg,Elburg,Doelenlaan,"14", ,8081EZ,8081EZ14, ,arbeiderswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185342,495900,,Biotoop,
"12368",0,14602,Elburg,Elburg,Doelenlaan,"23", ,8081EZ,8081EZ23, ,arbeiderswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185307,495926,,Biotoop,
"12369",0,14617,Elburg,"Harde, 't",Eperweg,"25",A,8084HB,8084HB25A, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1845","1855", , , ,188843,492499,,Biotoop,
"12370",0,14637,Elburg,Elburg,Jufferenstraat,"23", ,8081CP,8081CP23, , ,onbekende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,185446,495689,,Biotoop,
"12372",0,14656,Hattem,Hattem,Achterstraat,"5", ,8051GA,8051GA5, ,cathechisatiegebouw,religieuze functie,gemeentelijk monument,middenkwaliteit, ,"1897", , , , ,201348,498810,,Biotoop,
"12419",0,15089,Harderwijk,Harderwijk,Vijhestraat,"38", ,3841CW,3841CW38, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,170558,484734,,Biotoop,
"12420",0,15092,Harderwijk,Harderwijk,Vischmarkt,"51",A,3841BE,3841BE51A, , ,onbekende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,170903,484866,,Biotoop,
"12421",0,15095,Harderwijk,Harderwijk,Weiburglaan,"13", ,3844KZ,3844KZ13, ,landarbeiderswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1921", , , , ,170484,483361,,Biotoop,
"14277",0,16469,Elburg,Doornspijk,Gerichtenweg,"11", ,8081PB,8081PB11,Bij,pomp,nutsfunctie,gemeentelijk monument,middenkwaliteit, , , , , , ,185473,494502,,Biotoop,
"14278",0,16486,Elburg,Doornspijk,Nieuweweg,"7", ,8085SR,8085SR7,Bij,schuur,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,183503,491782,,Biotoop,
"14279",0,16487,Elburg,Doornspijk,"Courageweg, Oude","2", ,8085SC,8085SC2,Bij,hooiberg,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,184814,491007,,Biotoop,
"14280",0,16494,Elburg,Doornspijk,"Landsweg, Rode","24", ,8085SM,8085SM24,Bij,bakhuisje,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,184646,490762,,Biotoop,
"14282",0,16527,Harderwijk,Hierden,Polenweg,"15", ,3849PL,3849PL15,Bij,hooiberg,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,175910,485897,,Biotoop,
"14283",0,16534,Harderwijk,Hierden,Tabaksweg,"33", ,3848BW,3848BW33,Bij,schuur,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,172534,484379,,Biotoop,
"14284",0,16557,Harderwijk,Hierden,Zuiderzeestraatweg,"92", ,3849AJ,3849AJ92,Bij,schuur,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,174287,485317,,Biotoop,
"11513",0,0,Winterswijk,Brinkheurne,Bothoekweg," 11", ,7115AK,7115AK11, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,248841,440532,,Biotoop,
"12422",0,15117,Elburg,Elburg,Zuiderwalstraat,"1", ,8081CD,8081CD1, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , ,"1850", , , ,185442,495542,,Biotoop,
"12423",0,15118,Elburg,Elburg,Zuiderwalstraat,"6", ,8081CD,8081CD6, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, , ,"1850", , , ,185482,495605,,Biotoop,
"12424",0,15128,Elburg,Doornspijk,Zuiderzeestraatweg West,"25", ,8085AA,8085AA25, ,T-boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1875","1885", , , ,184884,492760,,Biotoop,
"12425",0,15142,Harderwijk,Harderwijk,Wilhelminalaan,"33", ,3842KA,3842KA33, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171162,483506,,Biotoop,
"12426",0,15144,Harderwijk,Harderwijk,Wilhelminalaan,"37", ,3842KA,3842KA37, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171176,483513,,Biotoop,
"12427",0,15152,Harderwijk,Harderwijk,Wilhelminalaan,"51", ,3842KB,3842KB51, ,onderofficierswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1912", , , , ,171225,483541,,Biotoop,
"12428",0,15194,Harderwijk,Hierden,Zuiderzeestraatweg,"130", ,3849AK,3849AK130, ,stal,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1925","1950", , , ,175041,485524,,Biotoop,
"13479",15324,20142,Epe,Epe,Dellenweg,"1", ,8161AH,8161AH1, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1745","1755", , , ,196004,485392,,Biotoop,
"13480",15328,20145,Epe,Epe,Hoofdstraat,"76", ,8162HA,8162HA76, ,kerk,religieuze functie,rijksmonument,hoge kwaliteit, ,"1100","1500", , , ,195628,484650,,Biotoop,
"14413",20980,25492,Hattem,Hattem,Molecaten,"1", ,8051PN,8051PN1, ,woonhuis,woonfunctie,rijksmonument,hoge kwaliteit, ,"1600","1650", , , ,200229,497631,,Biotoop,
"14414",21006,25519,Hattem,Hattem,Tinneplein,"14", ,8051GS,8051GS14,Bij,restant verdedigingswerk,defensiefunctie,rijksmonument,hoge kwaliteit, , , , , , ,201333,498625,,Biotoop,
"14417",515272,25545,Heerde,Heerde,Bonenburgerlaan,"41", ,8181HC,8181HC41, ,kasteel,woonfunctie,rijksmonument,hoge kwaliteit, , , , , , ,199802,488079,,Biotoop,
"14418",520198,25550,Heerde,Heerde,Dorpsstraat,"31", ,8181HM,8181HM31, ,kerk,religieuze functie,rijksmonument,hoge kwaliteit, ,"1923", , , , ,199480,488909,,Biotoop,
"14419",21140,25559,Heerde,Wapenveld,Groteweg,"12", ,8191JW,8191JW12, ,tolhuis,overheidsfunctie,rijksmonument,hoge kwaliteit, ,"1850","1875", , , ,201005,493302,,Biotoop,
"14420",21142,25567,Heerde,Wapenveld,Kanaaldijk,"85", ,8191LZ,8191LZ85, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1800","1900", , , ,201855,495488,,Biotoop,
"14421",21149,25574,Heerde,Veessen,Kerkstraat,"19", ,8194LT,8194LT19, ,kerk,religieuze functie,rijksmonument,hoge kwaliteit, ,"1842", , , , ,202739,487995,,Biotoop,
"14422",21160,25577,Heerde,Vorchten,Kerkweg,"36", ,8193KL,8193KL36, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1769", , , , ,205081,490694,,Biotoop,
"14423",46761,25601,Heerde,Heerde,Vosbergerweg,"36", ,8181JJ,8181JJ36, ,bouwhuis,woonfunctie,rijksmonument,hoge kwaliteit, ,"1600","1700", , , ,200545,489783,,Biotoop,
"14424",46762,25602,Heerde,Heerde,Vosbergerweg,"36", ,8181JJ,8181JJ36,Tegenover,jupiterbeeld,woonfunctie,rijksmonument,hoge kwaliteit, ,"1700","1800", , , ,200545,489783,,Biotoop,
"14427",46766,25605,Heerde,Heerde,Vosbergerweg,"40", ,8181JJ,8181JJ40, ,woonhuis,woonfunctie,rijksmonument,hoge kwaliteit, ,"1842", , , , ,200412,489892,,Biotoop,
"14428",32727,25607,Heerde,Heerde,Vosbergerweg,"42", ,8181JJ,8181JJ42,Bij,schuur,agrarische functie,rijksmonument,hoge kwaliteit, ,"1800","1900", , , ,200661,490171,,Biotoop,
"11626",0,42615,Oldebroek,OLDEBROEK,Zuiderzeestraatweg,"230", ,8096CH,8096CH230, ,boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1895","1905",24-6-2004, , ,190783,496291,,Biotoop,
"12556",0,14664,Hattem,Hattem,Achterstraat,"22", ,8051GB,8051GB22, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,201293,498828,,Biotoop,
"12557",0,14668,Hattem,Hattem,Adelaarshoek,"10", ,8051GR,8051GR10, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1890","1895", , , ,201381,498663,,Biotoop,
"12558",0,14678,Hattem,Hattem,"Emmalaan, Koningin","6",A,8051PD,8051PD6A, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1910", , , , ,200518,496430,,Biotoop,
"12559",0,14680,Hattem,Hattem,Geldersedijk,"1",A,8051EP,8051EP1A, ,theehuis,recreatiefunctie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,201316,498975,,Biotoop,
"12561",0,14520,Oldebroek,Wezep,Collenhovensweg,"24", ,8091PM,8091PM24, ,T-boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1665", , , , ,195287,497128,,Biotoop,
"12562",0,14706,Hattem,Hattem,Kerkstraat,"53", ,8051GK,8051GK53, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,201192,498782,,Biotoop,
"12563",0,14711,Hattem,Hattem,Koeweg,"9", ,8051PM,8051PM9, ,tuinmanswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1875", , , , ,200171,497435,,Biotoop,
"12564",0,14722,Hattem,Hattem,Noordwal,"35", ,8051ES,8051ES35, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1905","1915", , , ,201188,498847,,Biotoop,
"12565",0,14723,Hattem,Hattem,Novalieweg,"6", ,8051AH,8051AH6, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1934", , , , ,201087,497654,,Biotoop,
"12566",0,14724,Hattem,Hattem,Oostersedijk,"9", ,8051ST,8051ST9, ,T-boerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1850","1875", , , ,197800,501491,,Biotoop,
"12567",0,14727,Hattem,Hattem,Ridderstraat,"8", ,8051EH,8051EH8, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1700","1800", , , ,201418,498808,,Biotoop,
"12568",0,14728,Hattem,Hattem,Ridderstraat,"10", ,8051EH,8051EH10, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1650", , , , ,201424,498807,,Biotoop,
"12569",0,14729,Hattem,Hattem,Ridderstraat,"16", ,8051EH,8051EH16, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,201441,498798,,Biotoop,
"12570",0,14731,Hattem,Hattem,Ridderstraat,"23", ,8051EG,8051EG23, ,winkelwoonhuis,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,201493,498780,,Biotoop,
"12571",0,14736,Hattem,Hattem,Schipperswal,"23", ,8051EM,8051EM23, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1906", , , , ,201398,498897,,Biotoop,
"12572",0,14741,Hattem,Hattem,Zuiderzeestraatweg,"7", ,8051SL,8051SL7, ,pastorie,religieuze functie,gemeentelijk monument,middenkwaliteit, ,"1930", , , , ,199934,500754,,Biotoop,
"12573",0,14758,Harderwijk,Harderwijk,Bruggestraat,"28", ,3841CP,3841CP28, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1600","1700", , , ,170665,484733,,Biotoop,
"12574",0,14767,Harderwijk,Harderwijk,Doelenstraat,"14", ,3841ER,3841ER14, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,170765,484458,,Biotoop,
"12575",0,14769,Harderwijk,Harderwijk,Doelenstraat,"18", ,3841ER,3841ER18, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1919", , , , ,170786,484472,,Biotoop,
"12576",0,14783,Harderwijk,Harderwijk,Doelenstraat,"46", ,3841ER,3841ER46, ,stadsmuur,defensiefunctie,gemeentelijk monument,middenkwaliteit, ,"1895","1905", , , ,170891,484555,,Biotoop,
"12577",0,14792,Harderwijk,Harderwijk,Eekhoornlaan,"4", ,3847LJ,3847LJ4, ,villa,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1932","1942", , , ,172195,482679,,Biotoop,
"12578",0,14812,Harderwijk,Harderwijk,"Marktstraat, Grote","5", ,3841AH,3841AH5, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1845","1855", , , ,170928,484812,,Biotoop,
"12579",0,14819,Harderwijk,Harderwijk,"Oosterwijck, Grote","4;6", ,3841BT,"3841BT4;6", ,bedrijfspand,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, ,"1600","1700", , , ,170881,484876,,Biotoop,
"12580",0,14820,Harderwijk,Harderwijk,"Oosterwijck, Grote","7", ,3841BK,3841BK7, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1700","1800", , , ,170877,484895,,Biotoop,
"12581",0,14831,Elburg,Elburg,Molenkampdwarsstraat,"2", ,8081BL,8081BL2, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185298,495139,,Biotoop,
"12582",0,14833,Elburg,Elburg,Molenkampdwarsstraat,"4", ,8081BL,8081BL4, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185302,495158,,Biotoop,
"12583",0,14845,Elburg,Elburg,Molenkampstraat,"2", ,8081BM,8081BM2, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185290,495217,,Biotoop,
"12584",0,14851,Elburg,Elburg,Molenweg,"4", ,8081BK,8081BK4, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185265,495141,,Biotoop,
"12585",0,14852,Elburg,Elburg,Molenweg,"6", ,8081BK,8081BK6, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185275,495142,,Biotoop,
"12586",0,14863,Elburg,Elburg,Noorderwalstraat,"7", ,8081CL,8081CL7, ,bedrijfswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1850","1900", , , ,185438,495766,,Biotoop,
"12587",0,14866,Elburg,Elburg,Noorderwalstraat,"21", ,8081GL,8081GL21, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1850","1900", , , ,185218,495800,,Biotoop,
"12588",0,14867,Elburg,Elburg,Noorderwalstraat,"25", ,8081GL,8081GL25, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1850","1900", , , ,185215,495795,,Biotoop,
"12589",0,14870,Elburg,Elburg,Nunspeterweg,"3", ,8081BV,8081BV3, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1881", , , , ,185264,495525,,Biotoop,
"12590",0,14871,Elburg,Elburg,Nunspeterweg,"4", ,8081BX,8081BX4, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1905", , , , ,185204,495219,,Biotoop,
"12591",0,14876,Harderwijk,Harderwijk,Haverlaan,"2", ,3844KX,3844KX2, ,landarbeiderswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1921", , , , ,170420,483372,,Biotoop,
"12592",0,14892,Harderwijk,Harderwijk,Heeraaltszstraat,"5", ,3841CH,3841CH5, ,koetshuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1875","1900", , , ,170711,484773,,Biotoop,
"12593",0,14895,Elburg,Elburg,Nunspeterweg,"11", ,8081BV,8081BV11, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1905","1915", , , ,185260,495427,,Biotoop,
"12594",0,14902,Elburg,Elburg,Nunspeterweg,"29", ,8081BW,8081BW29, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,185252,495182,,Biotoop,
"12595",0,14922,Harderwijk,Harderwijk,Hoogstraat,"31", ,3841BR,3841BR31, ,winkelwoonhuis,dienstverlenende functie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,170781,484807,,Biotoop,
"12596",0,14931,Harderwijk,Harderwijk,Kerkplein,"7", ,3841EC,3841EC7, ,herenhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1910","1920", , , ,170532,484629,,Biotoop,
"12597",0,14937,Harderwijk,Harderwijk,Kerkstraat,"17", ,3841EV,3841EV17, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1910","1920", , , ,170684,484678,,Biotoop,
"12599",0,14941,Harderwijk,Harderwijk,"Marktstraat, Kleine","12", ,3841BD,3841BD12, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,170825,484833,,Biotoop,
"12600",0,14948,Harderwijk,Harderwijk,Kuipwal,"3", ,3841KP,3841KP3, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,170971,484564,,Biotoop,
"14483",0,16476,Elburg,Doornspijk,Glindeweg,"9", ,8085SN,8085SN9,Bij,hooiberg,agrarische functie,gemeentelijk monument,middenkwaliteit, , , , , , ,184151,491021,,Biotoop,
"11668",31369,23138,Oldebroek,Oldebroek,Bovenheigraaf,"102", ,8095PD,8095PD102, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1800","1825", , , ,193484,495926,,Biotoop,
"11669",31374,23143,Oldebroek,Oldebroek,Bovenstraatweg,"80", ,8096PG,8096PG80, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1728", , , , ,189520,494039,,Biotoop,
"11670",31381,23144,Oldebroek,Oldebroek,"Woldweg, Groote","26", ,8097RS,8097RS26, ,kerk,religieuze functie,rijksmonument,hoge kwaliteit, , ,"1725", , , ,189498,497590,,Biotoop,
"11671",31380,23161,Oldebroek,Hattemerbroek,Zuiderzeestraatweg,"668", ,8094AV,8094AV668, ,herenhuis,woonfunctie,rijksmonument,hoge kwaliteit, ,"1845","1855", , , ,198022,498834,,Biotoop,
"12598",0,14940,Harderwijk,Harderwijk,"Marktstraat, Kleine","8", ,3841BD,3841BD8, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1800","1900", , , ,170821,484821,,Biotoop,
"12601",0,14957,Harderwijk,Harderwijk,Kuipwal,"21", ,3841KP,3841KP21, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1915","1925", , , ,170997,484596,,Biotoop,
"12602",0,14967,Harderwijk,Harderwijk,Landbouwlaan,"2", ,3844KV,3844KV2, ,landarbeiderswoning,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1921", , , , ,170477,483284,,Biotoop,
"12603",0,14990,Harderwijk,Harderwijk,Oranjelaan,"49", ,3843AB,3843AB49, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1918", , , , ,170915,482918,,Biotoop,
"12604",0,14991,Harderwijk,Harderwijk,Oranjelaan,"71", ,3843AB,3843AB71, ,woonhuis,woonfunctie,gemeentelijk monument,middenkwaliteit, ,"1938", , , , ,170871,482719,,Biotoop,
"12605",0,15010,Elburg,Elburg,Oostendorperstraatweg,"2", ,8081RK,8081RK2, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1883", , , , ,187285,495118,,Biotoop,
"12606",0,15021,Elburg,Doornspijk,"Kerkweg, Oude","2", ,8085AN,8085AN2, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1924", , , , ,184543,492710,,Biotoop,
"12607",0,15024,Elburg,Doornspijk,"Landsweg, Rode","12", ,8085SM,8085SM12, ,hallehuisboerderij,agrarische functie,gemeentelijk monument,middenkwaliteit, ,"1800","1825", , , ,184313,491312,,Biotoop,
"12626",523442,25312,Winterswijk,Ratum,Hesselinkweg,"2", ,7106CM,7106CM2, ,schuur,agrarische functie,rijksmonument,hoge kwaliteit, ,"1909", , , , ,253541,443349,,Biotoop,
"12628",0,15109,Elburg,Doornspijk,Veldweg,"32", ,8085AW,8085AW32, , ,onbekende functie,gemeentelijk monument,middenkwaliteit, , , , , , ,183418,493272,,Biotoop,
"12632",39052,25318,Winterswijk,Winterswijk,Kottenseweg,"79", ,7101JS,7101JS79, ,boerderij,agrarische functie,rijksmonument,hoge kwaliteit, ,"1760", , , , ,247214,442446,,Biotoop,
"12638",39064,25360,Winterswijk,Winterswijk,Walienseweg,"5", ,7105CD,7105CD5, ,kasteelterrein,defensiefunctie,rijksmonument,hoge kwaliteit, ,"1475","1525", , , ,247804,445838,,Biotoop,
"12645",20931,25433,Hattem,Hattem,Achterstraat,"34", ,8051GC,8051GC34, ,pand,onbekende functie,rijksmonument,hoge kwaliteit, ,"1600","1650", , , ,201247,498831,,Biotoop,
"12646",523935,25436,Hattem,Hattem,Apeldoornseweg,"9", ,8051AA,8051AA9, ,villa,woonfunctie,rijksmonument,hoge kwaliteit, ,"1920", , , , ,201262,497595,,Biotoop,
"12647",523937,25439,Hattem,Hattem,"Heemstralaan, Burgemeest","2", ,8051AR,8051AR2,Tegenover,trafohuisje,nutsfunctie,rijksmonument,hoge kwaliteit, ,"1920","1925", , , ,201109,496924,,Biotoop,
"12648",20939,25440,Hattem,Hattem,Dijkpoort,"2", ,8051BM,8051BM2, ,woonhuis,woonfunctie,rijksmonument,hoge kwaliteit, ,"1600","1700", , , ,201386,498892,,Biotoop,
"12649",476728,25448,Hattem,Hattem,Hezenberg,"6", ,8051CB,8051CB6, ,conferentieoord,dienstverlenende functie,rijksmonument,hoge kwaliteit, ,"1835", , , , ,202165,497242,,Biotoop,
